,Genotype,Daylength,Temperature,Growth
2392,COP1-OE,16,22,4.966
2393,COP1-OE,16,22,4.989
2394,COP1-OE,16,22,4.066
2395,COP1-OE,16,22,4.838
2396,COP1-OE,16,22,5.004
2397,COP1-OE,16,22,3.491
2398,COP1-OE,16,22,4.684
2399,COP1-OE,16,22,4.307
2400,COP1-OE,16,22,5.094
2401,COP1-OE,16,22,4.753
2402,COP1-OE,16,22,4.744
2403,COP1-OE,16,22,6.010
2404,COP1-OE,16,22,6.102
2405,COP1-OE,16,22,5.660
2406,COP1-OE,16,22,5.418
2407,COP1-OE,16,22,4.907
2408,COP1-OE,16,22,5.828
2409,COP1-OE,16,22,5.625
2410,COP1-OE,16,22,5.224
2411,COP1-OE,16,22,5.643
2412,COP1-OE,16,22,6.176
2413,COP1-OE,16,22,6.015
2414,COP1-OE,16,22,5.626
2415,COP1-OE,16,22,4.751
2416,COP1-OE,16,22,5.070
2417,COP1-OE,16,22,5.743
2418,COP1-OE,16,22,6.306
2419,COP1-OE,16,22,5.783
2420,COP1-OE,16,22,3.918
2421,COP1-OE,16,22,4.691
2422,COP1-OE,8,22,6.678
2423,COP1-OE,8,22,8.156
2424,COP1-OE,8,22,7.843
2425,COP1-OE,8,22,9.237
2426,COP1-OE,8,22,7.660
2427,COP1-OE,8,22,7.077
2428,COP1-OE,8,22,7.139
2429,COP1-OE,8,22,7.638
2430,COP1-OE,8,22,7.793
2431,COP1-OE,8,22,7.938
2432,COP1-OE,8,22,7.831
2433,COP1-OE,8,22,7.118
2434,COP1-OE,8,22,6.889
2435,COP1-OE,8,22,7.879
2436,COP1-OE,16,28,10.579
2437,COP1-OE,16,28,11.450
2438,COP1-OE,16,28,9.316
2439,COP1-OE,16,28,8.649
2440,COP1-OE,16,28,7.764
2441,COP1-OE,16,28,10.074
2442,COP1-OE,16,28,10.683
2443,COP1-OE,16,28,7.916
2444,COP1-OE,16,28,9.352
2445,COP1-OE,16,28,8.335
2446,COP1-OE,16,28,8.113
2447,COP1-OE,16,28,8.935
2448,COP1-OE,16,28,9.729
2449,COP1-OE,16,28,6.843
2450,COP1-OE,16,28,10.223
2451,COP1-OE,16,28,9.299
2452,COP1-OE,16,28,9.129
2453,COP1-OE,16,28,9.709
2454,COP1-OE,16,28,7.752
2455,COP1-OE,16,28,7.412
2456,COP1-OE,16,28,11.229
2457,COP1-OE,16,28,11.551
2458,COP1-OE,16,28,11.044
2459,COP1-OE,16,28,10.282
2460,COP1-OE,16,28,10.866
2461,COP1-OE,16,28,11.491
2462,COP1-OE,16,28,11.000
2463,COP1-OE,16,28,11.155
2464,COP1-OE,16,28,15.278
2465,COP1-OE,16,28,8.864
2466,COP1-OE,16,28,11.268
2467,COP1-OE,16,28,10.187
2468,COP1-OE,16,28,10.598
2469,COP1-OE,16,28,11.547
2470,COP1-OE,16,28,11.818
2471,COP1-OE,16,28,9.011
2472,COP1-OE,16,28,11.922
2473,COP1-OE,16,28,9.928
2474,COP1-OE,16,28,11.364
2475,COP1-OE,16,28,9.875
2476,COP1-OE,16,28,9.171
2477,COP1-OE,16,28,10.940
2478,COP1-OE,16,28,9.591
2479,COP1-OE,16,28,11.366
2480,COP1-OE,16,28,9.899
2481,COP1-OE,16,28,11.449
2482,COP1-OE,16,28,9.559
2483,COP1-OE,16,28,11.460
2484,COP1-OE,16,28,10.345
2485,COP1-OE,16,28,12.357
2486,COP1-OE,16,28,8.962
2487,COP1-OE,16,28,10.050
2488,COP1-OE,16,28,9.792
2489,COP1-OE,16,28,10.955
2490,COP1-OE,16,28,10.865
2491,COP1-OE,16,28,10.244
2492,COP1-OE,16,28,8.453
2493,COP1-OE,16,28,9.665
2494,COP1-OE,16,28,9.332
2495,COP1-OE,16,28,9.233
2496,COP1-OE,16,28,8.383
2497,COP1-OE,16,28,10.516
2498,COP1-OE,16,28,10.936
2499,COP1-OE,16,28,9.535
2500,COP1-OE,16,28,9.378
2501,COP1-OE,16,28,9.422
2502,COP1-OE,16,28,11.291
2503,COP1-OE,16,28,10.892
2504,COP1-OE,16,28,11.275
2505,COP1-OE,16,28,12.796
2506,COP1-OE,16,28,8.737
2507,COP1-OE,16,28,9.185
2508,COP1-OE,16,28,9.618
2509,COP1-OE,16,28,9.018
2510,COP1-OE,8,28,13.023
2511,COP1-OE,8,28,12.670
2512,COP1-OE,8,28,11.896
2513,COP1-OE,8,28,12.941
2514,COP1-OE,8,28,10.453
2515,COP1-OE,8,28,11.384
2516,COP1-OE,8,28,13.154
2517,COP1-OE,8,28,12.572
2518,COP1-OE,8,28,11.780
2519,COP1-OE,8,28,13.320
2520,COP1-OE,8,28,12.480
2521,COP1-OE,8,28,14.687
2522,COP1-OE,8,28,12.287
2523,COP1-OE,8,28,13.781
2524,COP1-OE,8,28,13.957
2525,COP1-OE,24,22,4.032
2526,COP1-OE,24,22,3.979
2527,COP1-OE,24,22,5.222
2528,COP1-OE,24,22,5.474
2529,COP1-OE,24,22,4.462
2530,COP1-OE,24,22,4.352
2531,COP1-OE,24,22,4.494
2532,COP1-OE,24,22,4.085
2533,COP1-OE,24,22,5.330
2534,COP1-OE,24,22,5.615
2535,COP1-OE,24,22,5.846
2536,COP1-OE,24,22,5.943
2537,COP1-OE,24,22,3.466
2538,COP1-OE,24,22,5.287
2539,COP1-OE,24,22,3.747
2540,COP1-OE,24,22,4.743
2541,COP1-OE,24,22,4.940
2542,COP1-OE,24,22,5.363
2543,COP1-OE,24,22,6.704
2544,COP1-OE,24,22,5.044
2545,COP1-OE,24,22,4.195
2546,COP1-OE,24,22,4.798
2547,COP1-OE,24,22,5.699
2548,COP1-OE,24,22,5.372
2549,COP1-OE,24,22,5.005
2550,COP1-OE,24,22,6.072
2551,COP1-OE,24,22,4.692
2552,COP1-OE,24,22,5.141
2553,COP1-OE,24,22,5.140
2554,COP1-OE,24,22,5.289
2555,COP1-OE,24,22,4.218
2556,COP1-OE,24,22,4.285
2557,COP1-OE,24,22,4.197
2558,COP1-OE,24,22,5.796
2559,COP1-OE,24,22,4.704
2560,COP1-OE,24,22,5.506
2561,COP1-OE,24,22,5.309
2562,COP1-OE,24,22,6.412
2563,COP1-OE,24,22,5.661
2564,COP1-OE,24,22,5.314
2565,COP1-OE,24,22,4.744
2566,COP1-OE,24,22,5.726
2567,COP1-OE,24,22,4.587
2568,COP1-OE,24,22,5.584
2569,COP1-OE,24,22,4.820
2570,COP1-OE,24,22,4.993
2571,COP1-OE,24,22,4.969
2572,COP1-OE,24,22,6.585
2573,COP1-OE,24,22,4.881
2574,COP1-OE,24,22,4.841
2575,COP1-OE,24,22,5.413
2576,COP1-OE,24,22,5.615
2577,COP1-OE,24,22,5.609
2578,COP1-OE,24,22,6.176
2579,COP1-OE,24,22,4.595
2580,COP1-OE,24,22,5.602
2581,COP1-OE,24,28,6.446
2582,COP1-OE,24,28,7.186
2583,COP1-OE,24,28,7.294
2584,COP1-OE,24,28,7.344
2585,COP1-OE,24,28,7.160
2586,COP1-OE,24,28,7.759
2587,COP1-OE,24,28,9.137
2588,COP1-OE,24,28,8.407
2589,COP1-OE,24,28,7.390
2590,COP1-OE,24,28,7.129
2591,COP1-OE,24,28,7.775
2592,COP1-OE,24,28,7.537
2593,COP1-OE,24,28,7.317
2594,COP1-OE,24,28,8.606
2595,COP1-OE,24,28,7.486
2596,COP1-OE,24,28,8.944
2597,COP1-OE,24,28,7.295
2598,COP1-OE,24,28,6.548
2599,COP1-OE,24,28,6.994
2600,COP1-OE,24,28,5.699
2601,COP1-OE,24,28,6.155
2602,COP1-OE,24,28,5.419
2603,COP1-OE,24,28,6.038
2604,COP1-OE,24,28,6.615
2605,COP1-OE,24,28,7.035
2606,COP1-OE,24,28,9.543
2607,COP1-OE,24,28,9.433
2608,COP1-OE,24,28,7.760
2609,COP1-OE,24,28,7.637
2610,COP1-OE,24,28,8.518
2611,COP1-OE,24,28,7.472
2612,COP1-OE,24,28,7.238
2613,COP1-OE,24,28,8.202
2614,COP1-OE,24,28,6.888
2615,COP1-OE,24,28,7.172
2616,COP1-OE,24,28,7.074
2617,COP1-OE,24,28,7.786
2618,COP1-OE,24,28,8.543
2619,COP1-OE,24,28,8.236
2620,COP1-OE,24,28,8.868
2621,COP1-OE,24,28,9.464
2622,COP1-OE,24,28,7.686
2623,COP1-OE,24,28,8.144
2624,COP1-OE,24,28,5.854
2625,COP1-OE,24,28,6.240
2626,COP1-OE,24,28,6.965
2627,COP1-OE,24,28,6.998
2628,COP1-OE,24,28,6.334
2629,COP1-OE,24,28,7.749
2630,COP1-OE,24,28,8.112
2631,COP1-OE,24,28,7.198
2632,COP1-OE,24,28,8.132
2633,COP1-OE,24,28,8.763
2634,COP1-OE,24,28,6.725
2635,COP1-OE,24,28,7.338
2636,COP1-OE,24,28,6.520
2637,COP1-OE,24,28,7.171
2638,COP1-OE,24,28,5.715
2639,COP1-OE,24,28,7.873
2640,COP1-OE,24,28,7.022
2641,COP1-OE,0,22,14.196
2642,COP1-OE,0,22,15.860
2643,COP1-OE,0,22,10.288
2644,COP1-OE,0,22,12.907
2645,COP1-OE,0,22,11.033
2646,COP1-OE,0,22,10.615
2647,COP1-OE,0,22,13.305
2648,COP1-OE,0,22,9.976
2649,COP1-OE,0,22,12.144
2650,COP1-OE,0,22,12.080
2651,COP1-OE,0,22,10.537
2652,COP1-OE,0,22,13.716
2653,COP1-OE,0,22,13.710
2654,COP1-OE,0,22,13.606
2655,COP1-OE,0,22,14.007
2656,COP1-OE,0,22,12.297
2657,COP1-OE,0,22,13.564
2658,COP1-OE,0,22,13.233
2659,COP1-OE,0,22,12.265
2660,COP1-OE,0,22,10.641
2661,COP1-OE,0,22,13.568
2662,COP1-OE,0,22,10.377
2663,COP1-OE,0,22,11.854
2664,COP1-OE,0,22,11.871
2665,COP1-OE,0,22,10.611
2666,COP1-OE,0,22,13.532
2667,COP1-OE,0,22,10.287
2668,COP1-OE,0,22,11.524
2669,COP1-OE,0,22,10.269
2670,COP1-OE,0,22,13.232
2671,COP1-OE,0,22,12.200
2672,COP1-OE,0,22,9.533
2673,COP1-OE,0,22,12.164
2674,COP1-OE,0,22,14.132
2675,COP1-OE,0,22,12.445
2676,COP1-OE,0,22,12.224
2677,COP1-OE,0,22,11.114
2678,COP1-OE,0,22,12.854
2679,COP1-OE,0,22,11.854
2680,COP1-OE,0,22,10.978
2681,COP1-OE,0,22,11.196
2682,COP1-OE,0,22,11.983
2683,COP1-OE,0,22,12.382
2684,COP1-OE,0,22,12.220
2685,COP1-OE,0,22,12.422
2686,COP1-OE,0,22,11.451
2687,COP1-OE,0,22,10.517
2688,COP1-OE,0,22,9.415
2689,COP1-OE,0,22,9.957
2690,COP1-OE,0,22,11.789
2691,COP1-OE,0,22,11.419
2692,COP1-OE,0,22,15.472
2693,COP1-OE,0,22,11.830
2694,COP1-OE,0,22,14.795
2695,COP1-OE,0,22,11.639
2696,COP1-OE,0,22,12.203
2697,COP1-OE,0,22,10.449
2698,COP1-OE,0,22,9.232
2699,COP1-OE,0,22,9.906
2700,COP1-OE,0,22,13.767
2701,COP1-OE,0,22,11.279
2702,COP1-OE,0,22,12.249
2703,COP1-OE,0,22,10.738
2704,COP1-OE,0,22,9.689
2705,COP1-OE,0,22,11.285
2706,COP1-OE,0,22,11.770
2707,COP1-OE,0,22,10.699
2708,COP1-OE,0,22,11.218
2709,COP1-OE,0,22,11.387
2710,COP1-OE,0,22,9.696
2711,COP1-OE,0,22,13.306
2712,COP1-OE,0,22,11.555
2713,COP1-OE,0,22,10.072
2714,COP1-OE,0,22,11.704
2715,COP1-OE,0,28,18.191
2716,COP1-OE,0,28,15.424
2717,COP1-OE,0,28,17.118
2718,COP1-OE,0,28,13.143
2719,COP1-OE,0,28,13.290
2720,COP1-OE,0,28,12.386
2721,COP1-OE,0,28,15.792
2722,COP1-OE,0,28,14.854
2723,COP1-OE,0,28,15.218
2724,COP1-OE,0,28,15.639
2725,COP1-OE,0,28,16.211
2726,COP1-OE,0,28,14.420
2727,COP1-OE,0,28,13.751
2728,COP1-OE,0,28,14.141
2729,COP1-OE,0,28,13.957
2730,COP1-OE,0,28,12.056
2731,COP1-OE,0,28,12.349
2732,COP1-OE,0,28,17.104
2733,COP1-OE,0,28,14.179
2734,COP1-OE,0,28,14.274
2735,COP1-OE,0,28,12.290
2736,COP1-OE,0,28,13.244
2737,COP1-OE,0,28,14.374
2738,COP1-OE,0,28,13.665
2739,COP1-OE,0,28,13.839
2740,COP1-OE,0,28,15.731
2741,COP1-OE,0,28,14.759
2742,COP1-OE,0,28,14.770
2743,COP1-OE,0,28,13.977
2744,COP1-OE,0,28,13.104
2745,COP1-OE,0,28,14.287
2746,COP1-OE,0,28,15.193
2747,COP1-OE,0,28,13.106
2748,COP1-OE,0,28,12.853
2749,COP1-OE,0,28,13.059
2750,COP1-OE,0,28,13.964
2751,COP1-OE,0,28,13.532
2752,COP1-OE,0,28,14.674
2753,COP1-OE,0,28,14.624
2754,COP1-OE,0,28,13.161
2755,COP1-OE,0,28,13.999
2756,COP1-OE,0,28,14.951
2757,COP1-OE,0,28,13.240
2758,COP1-OE,0,28,11.680
2759,COP1-OE,0,28,13.053
2760,COP1-OE,0,28,13.567
2761,COP1-OE,0,28,14.468
2762,COP1-OE,0,28,14.725
2763,COP1-OE,0,28,10.199
2764,COP1-OE,0,28,14.469
2765,COP1-OE,0,28,13.998
2766,COP1-OE,0,28,13.439
2767,COP1-OE,0,28,14.267
2768,COP1-OE,0,28,14.924
2769,COP1-OE,0,28,14.515
2770,COP1-OE,0,28,12.085
2771,COP1-OE,0,28,12.979
2772,COP1-OE,0,28,16.368
2773,COP1-OE,0,28,12.324
2774,COP1-OE,0,28,14.359
2775,COP1-OE,0,28,14.606
2776,COP1-OE,0,28,14.017
2777,COP1-OE,0,28,14.266
2778,COP1-OE,0,28,14.359
2779,COP1-OE,0,28,17.370
2780,COP1-OE,0,28,16.576
2781,COP1-OE,0,28,15.313
2782,COP1-OE,0,28,11.516
2783,COP1-OE,0,28,15.034
2784,COP1-OE,0,28,14.764
2785,COP1-OE,0,28,13.897
2786,elf3-8 phyB-9,12,22,7.163
2787,elf3-8 phyB-9,12,22,6.516
2788,elf3-8 phyB-9,12,22,7.462
2789,elf3-8 phyB-9,12,22,8.689
2790,elf3-8 phyB-9,12,22,6.807
2791,elf3-8 phyB-9,12,22,8.257
2792,elf3-8 phyB-9,12,22,8.813
2793,elf3-8 phyB-9,12,22,7.454
2794,elf3-8 phyB-9,12,22,7.546
2795,elf3-8 phyB-9,12,22,7.357
2796,elf3-8 phyB-9,12,22,8.147
2797,elf3-8 phyB-9,12,22,6.816
2798,elf3-8 phyB-9,12,22,7.370
2799,elf3-8 phyB-9,12,22,7.656
2800,elf3-8 phyB-9,12,22,7.449
2801,elf3-8 phyB-9,12,22,7.960
2802,elf3-8 phyB-9,12,22,6.589
2803,elf3-8 phyB-9,12,22,6.990
2804,elf3-8 phyB-9,12,22,7.081
2805,elf3-8 phyB-9,12,22,6.473
2806,elf3-8 phyB-9,12,22,6.977
2807,elf3-8 phyB-9,12,22,6.519
2808,elf3-8 phyB-9,12,22,5.867
2809,elf3-8 phyB-9,12,22,7.338
2810,elf3-8 phyB-9,12,22,7.215
2811,elf3-8 phyB-9,12,22,7.028
2812,elf3-8 phyB-9,12,22,7.837
2813,elf3-8 phyB-9,12,28,10.181
2814,elf3-8 phyB-9,12,28,10.387
2815,elf3-8 phyB-9,12,28,10.011
2816,elf3-8 phyB-9,12,28,11.152
2817,elf3-8 phyB-9,12,28,9.706
2818,elf3-8 phyB-9,12,28,10.685
2819,elf3-8 phyB-9,12,28,11.430
2820,elf3-8 phyB-9,12,28,10.552
2821,elf3-8 phyB-9,12,28,9.939
2822,elf3-8 phyB-9,12,28,12.483
2823,elf3-8 phyB-9,12,28,10.207
2824,elf3-8 phyB-9,12,28,10.380
2825,elf3-8 phyB-9,12,28,10.092
2826,elf3-8 phyB-9,12,28,10.761
2827,elf3-8 phyB-9,12,28,9.500
2828,elf3-8 phyB-9,12,28,8.713
2829,elf3-8 phyB-9,12,28,10.068
2830,elf3-8 phyB-9,12,28,10.218
2831,elf3-8 phyB-9,12,28,10.506
2832,elf3-8 phyB-9,12,28,9.669
2833,elf3-8 phyB-9,12,28,10.851
2834,elf3-8 phyB-9,12,28,7.598
2835,elf3-8 phyB-9,12,28,9.117
2836,elf3-8 phyB-9,12,28,10.226
2837,elf3-8 phyB-9,12,28,9.269
2838,elf3-8 phyB-9,12,28,10.222
2839,elf3-8 phyB-9,12,28,8.996
2840,elf3-8 phyB-9,12,28,9.767
2841,elf3-8 phyB-9,12,28,10.243
2842,elf3-8 phyB-9,12,28,10.645
2843,elf3-8 phyB-9,12,28,10.314
2844,elf3-8 phyB-9,12,28,9.853
2845,elf3-8 phyB-9,12,28,11.969
2846,elf3-8 phyB-9,12,28,10.915
2847,elf3-8 phyB-9,12,28,11.812
2848,elf3-8 phyB-9,12,28,9.974
2849,elf3-8 phyB-9,8,22,10.305
2850,elf3-8 phyB-9,8,22,11.080
2851,elf3-8 phyB-9,8,22,11.314
2852,elf3-8 phyB-9,8,22,11.716
2853,elf3-8 phyB-9,8,22,11.726
2854,elf3-8 phyB-9,8,22,11.002
2855,elf3-8 phyB-9,8,22,11.767
2856,elf3-8 phyB-9,8,22,11.746
2857,elf3-8 phyB-9,8,22,11.982
2858,elf3-8 phyB-9,8,22,12.255
2859,elf3-8 phyB-9,8,22,11.123
2860,elf3-8 phyB-9,8,22,11.588
2861,elf3-8 phyB-9,8,22,11.568
2862,elf3-8 phyB-9,8,22,12.186
2863,elf3-8 phyB-9,8,22,11.175
2864,elf3-8 phyB-9,8,22,11.777
2865,elf3-8 phyB-9,8,22,10.819
2866,elf3-8 phyB-9,8,22,10.396
2867,elf3-8 phyB-9,8,22,11.683
2868,elf3-8 phyB-9,8,22,12.114
2869,elf3-8 phyB-9,8,22,10.258
2870,elf3-8 phyB-9,8,22,12.869
2871,elf3-8 phyB-9,8,22,12.373
2872,elf3-8 phyB-9,8,22,11.375
2873,elf3-8 phyB-9,8,22,11.699
2874,elf3-8 phyB-9,8,22,9.832
2875,elf3-8 phyB-9,8,22,9.799
2876,elf3-8 phyB-9,8,22,12.654
2877,elf3-8 phyB-9,8,22,12.788
2878,elf3-8 phyB-9,8,22,14.303
2879,elf3-8 phyB-9,8,22,13.181
2880,elf3-8 phyB-9,8,22,10.651
2881,elf3-8 phyB-9,8,22,12.432
2882,elf3-8 phyB-9,8,22,11.671
2883,elf3-8 phyB-9,8,22,10.742
2884,elf3-8 phyB-9,8,28,12.699
2885,elf3-8 phyB-9,8,28,13.145
2886,elf3-8 phyB-9,8,28,10.995
2887,elf3-8 phyB-9,8,28,12.790
2888,elf3-8 phyB-9,8,28,11.424
2889,elf3-8 phyB-9,8,28,12.119
2890,elf3-8 phyB-9,8,28,13.403
2891,elf3-8 phyB-9,8,28,14.109
2892,elf3-8 phyB-9,8,28,12.404
2893,elf3-8 phyB-9,8,28,12.539
2894,elf3-8 phyB-9,8,28,13.709
2895,elf3-8 phyB-9,8,28,13.098
2896,elf3-8 phyB-9,8,28,13.112
2897,elf3-8 phyB-9,8,28,11.578
2898,elf3-8 phyB-9,8,28,13.568
2899,elf3-8 phyB-9,8,28,11.504
2900,elf3-8 phyB-9,8,28,14.071
2901,elf3-8 phyB-9,8,28,13.598
2902,elf3-8 phyB-9,8,28,13.142
2903,elf3-8 phyB-9,8,28,12.489
2904,elf3-8 phyB-9,8,28,12.710
2905,elf3-8 phyB-9,8,28,12.729
2906,elf3-8 phyB-9,8,28,13.297
2907,elf3-8 phyB-9,8,28,12.520
2908,elf3-8 phyB-9,8,28,10.995
2909,elf3-8 phyB-9,8,28,13.994
2910,elf3-8 phyB-9,8,28,13.533
2911,elf3-8 phyB-9,8,28,13.743
2912,elf3-8 phyB-9,8,28,11.427
2913,elf3-8 phyB-9,8,28,14.708
2914,elf3-8 phyB-9,8,28,11.506
2915,elf3-8 phyB-9,8,28,11.278
2916,elf3-8 phyB-9,8,28,14.084
2917,elf3-8 phyB-9,8,28,10.764
2918,elf3-8 phyB-9,8,28,9.355
2919,elf3-8 phyB-9,8,28,12.747
2920,elf3-8 phyB-9,8,28,12.096
2921,elf3-8 phyB-9,24,22,4.954
2922,elf3-8 phyB-9,24,22,4.394
2923,elf3-8 phyB-9,24,22,4.200
2924,elf3-8 phyB-9,24,22,4.178
2925,elf3-8 phyB-9,24,22,3.730
2926,elf3-8 phyB-9,24,22,4.179
2927,elf3-8 phyB-9,24,22,3.864
2928,elf3-8 phyB-9,24,22,4.277
2929,elf3-8 phyB-9,24,22,3.702
2930,elf3-8 phyB-9,24,22,3.431
2931,elf3-8 phyB-9,24,22,4.626
2932,elf3-8 phyB-9,24,22,3.827
2933,elf3-8 phyB-9,24,22,3.313
2934,elf3-8 phyB-9,24,22,4.954
2935,elf3-8 phyB-9,24,22,5.425
2936,elf3-8 phyB-9,24,22,4.873
2937,elf3-8 phyB-9,24,22,5.308
2938,elf3-8 phyB-9,24,22,4.686
2939,elf3-8 phyB-9,24,22,4.673
2940,elf3-8 phyB-9,24,22,5.046
2941,elf3-8 phyB-9,24,22,5.502
2942,elf3-8 phyB-9,24,22,4.916
2943,elf3-8 phyB-9,24,22,4.707
2944,elf3-8 phyB-9,24,22,5.420
2945,elf3-8 phyB-9,24,22,5.104
2946,elf3-8 phyB-9,24,22,4.345
2947,elf3-8 phyB-9,24,22,4.083
2948,elf3-8 phyB-9,24,22,4.144
2949,elf3-8 phyB-9,24,22,3.229
2950,elf3-8 phyB-9,24,22,4.919
2951,elf3-8 phyB-9,24,22,4.728
2952,elf3-8 phyB-9,24,22,4.306
2953,elf3-8 phyB-9,24,22,4.682
2954,elf3-8 phyB-9,24,22,6.613
2955,elf3-8 phyB-9,24,22,4.717
2956,elf3-8 phyB-9,24,22,5.753
2957,elf3-8 phyB-9,24,28,5.811
2958,elf3-8 phyB-9,24,28,7.732
2959,elf3-8 phyB-9,24,28,5.156
2960,elf3-8 phyB-9,24,28,6.509
2961,elf3-8 phyB-9,24,28,6.465
2962,elf3-8 phyB-9,24,28,5.029
2963,elf3-8 phyB-9,24,28,7.411
2964,elf3-8 phyB-9,24,28,6.114
2965,elf3-8 phyB-9,24,28,5.799
2966,elf3-8 phyB-9,24,28,5.385
2967,elf3-8 phyB-9,24,28,6.436
2968,elf3-8 phyB-9,24,28,7.471
2969,elf3-8 phyB-9,24,28,6.851
2970,elf3-8 phyB-9,24,28,6.438
2971,elf3-8 phyB-9,24,28,6.914
2972,elf3-8 phyB-9,24,28,5.684
2973,elf3-8 phyB-9,24,28,5.296
2974,elf3-8 phyB-9,24,28,7.732
2975,elf3-8 phyB-9,24,28,9.131
2976,elf3-8 phyB-9,24,28,7.836
2977,elf3-8 phyB-9,24,28,8.550
2978,elf3-8 phyB-9,24,28,6.618
2979,elf3-8 phyB-9,24,28,8.308
2980,elf3-8 phyB-9,24,28,7.907
2981,elf3-8 phyB-9,24,28,7.520
2982,elf3-8 phyB-9,24,28,7.720
2983,elf3-8 phyB-9,24,28,7.043
2984,elf3-8 phyB-9,24,28,7.591
2985,elf3-8 phyB-9,24,28,7.402
2986,elf3-8 phyB-9,24,28,6.191
2987,elf3-8 phyB-9,24,28,5.962
2988,elf3-8 phyB-9,24,28,7.554
2989,elf3-8 phyB-9,24,28,6.839
2990,elf3-8 phyB-9,24,28,8.800
2991,elf3-8 phyB-9,0,22,11.093
2992,elf3-8 phyB-9,0,22,16.527
2993,elf3-8 phyB-9,0,22,15.342
2994,elf3-8 phyB-9,0,22,17.524
2995,elf3-8 phyB-9,0,22,14.258
2996,elf3-8 phyB-9,0,22,16.357
2997,elf3-8 phyB-9,0,22,17.012
2998,elf3-8 phyB-9,0,22,17.502
2999,elf3-8 phyB-9,0,22,14.955
3000,elf3-8 phyB-9,0,22,14.519
3001,elf3-8 phyB-9,0,22,16.608
3002,elf3-8 phyB-9,0,22,15.325
3003,elf3-8 phyB-9,0,22,15.190
3004,elf3-8 phyB-9,0,22,15.853
3005,elf3-8 phyB-9,0,22,14.674
3006,elf3-8 phyB-9,0,22,13.323
3007,elf3-8 phyB-9,0,22,15.006
3008,elf3-8 phyB-9,0,22,16.914
3009,elf3-8 phyB-9,0,22,15.191
3010,elf3-8 phyB-9,0,22,15.834
3011,elf3-8 phyB-9,0,22,13.533
3012,elf3-8 phyB-9,0,22,14.365
3013,elf3-8 phyB-9,0,22,14.568
3014,elf3-8 phyB-9,0,22,15.058
3015,elf3-8 phyB-9,0,22,16.100
3016,elf3-8 phyB-9,0,22,15.471
3017,elf3-8 phyB-9,0,22,14.542
3018,elf3-8 phyB-9,0,22,15.265
3019,elf3-8 phyB-9,0,22,15.227
3020,elf3-8 phyB-9,0,22,17.629
3021,elf3-8 phyB-9,0,22,17.919
3022,elf3-8 phyB-9,0,22,15.462
3023,elf3-8 phyB-9,0,28,18.354
3024,elf3-8 phyB-9,0,28,16.188
3025,elf3-8 phyB-9,0,28,10.922
3026,elf3-8 phyB-9,0,28,16.325
3027,elf3-8 phyB-9,0,28,13.391
3028,elf3-8 phyB-9,0,28,14.253
3029,elf3-8 phyB-9,0,28,15.967
3030,elf3-8 phyB-9,0,28,13.428
3031,elf3-8 phyB-9,0,28,17.805
3032,elf3-8 phyB-9,0,28,14.791
3033,elf3-8 phyB-9,0,28,16.874
3034,elf3-8 phyB-9,0,28,13.812
3035,elf3-8 phyB-9,0,28,16.509
3036,elf3-8 phyB-9,0,28,17.945
3037,elf3-8 phyB-9,0,28,21.173
3038,elf3-8 phyB-9,0,28,17.112
3039,elf3-8 phyB-9,0,28,17.319
3040,elf3-8 phyB-9,0,28,12.765
3041,elf3-8 phyB-9,0,28,16.871
3042,elf3-8 phyB-9,0,28,15.342
3043,elf3-8 phyB-9,0,28,15.130
3044,elf3-8 phyB-9,0,28,12.909
3045,elf3-8 phyB-9,0,28,14.621
3046,elf3-8 phyB-9,0,28,14.935
3047,elf3-8 phyB-9,0,28,13.631
3048,elf3-8 phyB-9,0,28,16.308
3049,elf3-8 phyB-9,0,28,15.730
3050,phyB-9 cop1-4,0,22,3.158
3051,phyB-9 cop1-4,0,22,2.549
3052,phyB-9 cop1-4,0,22,2.165
3053,phyB-9 cop1-4,0,22,3.111
3054,phyB-9 cop1-4,0,22,3.176
3055,phyB-9 cop1-4,0,22,3.013
3056,phyB-9 cop1-4,0,22,3.702
3057,phyB-9 cop1-4,0,22,3.153
3058,phyB-9 cop1-4,0,22,3.197
3059,phyB-9 cop1-4,0,22,2.895
3060,phyB-9 cop1-4,0,22,3.193
3061,phyB-9 cop1-4,0,22,2.975
3062,phyB-9 cop1-4,0,22,2.959
3063,phyB-9 cop1-4,0,22,2.965
3064,phyB-9 cop1-4,0,22,3.779
3065,phyB-9 cop1-4,0,22,2.117
3066,phyB-9 cop1-4,0,22,2.925
3067,phyB-9 cop1-4,0,22,2.238
3068,phyB-9 cop1-4,0,22,2.252
3069,phyB-9 cop1-4,0,22,2.723
3070,phyB-9 cop1-4,0,22,2.770
3071,phyB-9 cop1-4,0,22,2.860
3072,phyB-9 cop1-4,0,22,2.374
3073,phyB-9 cop1-4,0,22,3.556
3074,phyB-9 cop1-4,0,22,1.818
3075,phyB-9 cop1-4,0,22,2.206
3076,phyB-9 cop1-4,0,22,2.023
3077,phyB-9 cop1-4,0,22,2.817
3078,phyB-9 cop1-4,0,28,3.123
3079,phyB-9 cop1-4,0,28,2.839
3080,phyB-9 cop1-4,0,28,3.271
3081,phyB-9 cop1-4,0,28,3.966
3082,phyB-9 cop1-4,0,28,3.758
3083,phyB-9 cop1-4,0,28,3.897
3084,phyB-9 cop1-4,0,28,3.170
