,Genotype,Daylength,Temperature,Growth
1561,det1-1,8,22,4.657
1562,det1-1,8,22,3.166
1563,det1-1,8,22,4.393
1564,det1-1,8,22,3.980
1565,det1-1,8,22,4.011
1566,det1-1,8,22,3.704
1567,det1-1,8,22,4.229
1568,det1-1,8,22,3.872
1569,det1-1,8,22,3.554
1570,det1-1,8,22,4.843
1571,det1-1,8,22,5.011
1572,det1-1,8,22,4.209
1573,det1-1,8,22,4.670
1574,det1-1,8,22,4.844
1575,det1-1,8,22,4.061
1576,det1-1,8,22,4.343
1577,det1-1,8,22,4.560
1578,det1-1,8,22,4.372
1579,det1-1,8,22,3.976
1580,det1-1,8,22,4.392
1581,det1-1,8,22,2.955
1582,det1-1,8,22,3.695
1583,det1-1,8,22,2.969
1584,det1-1,8,22,4.228
1585,det1-1,8,22,3.818
1586,det1-1,8,22,3.689
1587,det1-1,8,22,3.303
1588,det1-1,8,22,4.069
1589,det1-1,8,22,3.191
1590,det1-1,8,22,2.634
1591,det1-1,8,22,2.807
1592,det1-1,8,22,3.424
1593,det1-1,8,22,3.553
1594,elf4,8,22,5.809
1595,elf4,8,22,4.841
1596,elf4,8,22,4.390
1597,elf4,8,22,5.178
1598,elf4,8,22,4.475
1599,elf4,8,22,4.369
1600,elf4,8,22,4.995
1601,elf4,8,22,5.163
1602,elf4,8,22,4.969
1603,elf4,8,22,6.116
1604,elf4,8,22,5.381
1605,elf4,8,22,5.371
1606,elf4,8,22,5.723
1607,elf4,8,22,6.525
1608,elf4,8,22,4.306
1609,elf4,8,22,3.675
1610,elf4,8,22,5.660
1611,elf4,8,22,4.363
1612,elf4,8,22,5.330
1613,elf4,8,22,4.637
1614,elf4,8,22,4.944
1615,elf4,8,22,3.960
1616,lux,8,28,10.602
1617,lux,8,28,11.944
1618,lux,8,28,12.269
1619,lux,8,28,10.810
1620,lux,8,28,12.902
1621,lux,8,28,12.763
1622,lux,8,28,9.858
1623,lux,8,28,12.403
1624,lux,8,28,11.044
1625,lux,8,28,10.420
1626,lux,8,28,11.626
1627,lux,8,28,11.104
1628,lux,8,28,12.325
1629,lux,8,28,14.295
1630,lux,8,28,13.394
1631,lux,8,28,10.928
1632,lux,8,28,9.673
1633,lux,8,28,10.605
1634,lux,8,28,10.770
1635,lux,8,28,14.127
1636,lux,8,28,12.785
1637,lux,8,28,12.380
1638,lux,8,28,11.811
1639,lux,8,28,11.973
1640,lux,8,28,14.305
1641,lux,8,28,9.648
1642,lux,8,28,9.641
1643,lux,8,28,10.180
1644,hy5,8,28,13.896
1645,hy5,8,28,12.259
1646,hy5,8,28,14.996
1647,hy5,8,28,11.130
1648,hy5,8,28,12.929
1649,hy5,8,28,12.366
1650,hy5,8,28,14.081
1651,hy5,8,28,14.832
1652,hy5,8,28,14.501
1653,hy5,8,28,13.983
1654,hy5,8,28,14.593
1655,hy5,8,28,12.546
1656,hy5,8,28,14.408
1657,hy5,8,28,13.366
1658,hy5,8,28,12.403
1659,hy5,8,28,14.210
1660,hy5,8,28,12.600
1661,hy5,8,28,14.717
1662,hy5,8,28,12.252
1663,pif4,8,28,6.598
1664,pif4,8,28,6.985
1665,pif4,8,28,7.646
1666,pif4,8,28,7.585
1667,pif4,8,28,7.821
1668,pif4,8,28,5.420
1669,pif4,8,28,6.036
1670,pif4,8,28,7.331
1671,pif4,8,28,6.145
1672,pif4,8,28,6.345
1673,pif4,8,28,6.742
1674,pif4,8,28,5.964
1675,pif4,8,28,6.829
1676,pif4,8,28,7.353
1677,pif4,8,28,6.722
1678,pif4,8,28,6.332
1679,pif4,8,28,7.380
1680,pif4,8,28,6.775
1681,pif4,8,28,7.422
1682,pif4,8,28,6.286
1683,pif4,8,28,6.539
1684,pif4,8,28,5.584
1685,pif4,8,28,5.866
1686,pif4,8,28,7.735
1687,pif4,8,28,5.788
1688,pif4,8,28,7.595
1689,pif4,8,28,6.441
1690,pif4,8,28,7.554
1691,pif4,8,28,5.860
1692,pifq,8,28,3.048
1693,pifq,8,28,3.504
1694,pifq,8,28,2.640
1695,pifq,8,28,2.800
1696,pifq,8,28,3.456
1697,pifq,8,28,2.762
1698,pifq,8,28,3.037
1699,pifq,8,28,2.961
1700,pifq,8,28,3.333
1701,pifq,8,28,2.103
1702,pifq,8,28,3.629
1703,pifq,8,28,2.572
1704,pifq,8,28,2.948
1705,pifq,8,28,3.121
1706,pifq,8,28,2.828
1707,pifq,8,28,2.572
1708,det1-1,8,28,2.857
1709,det1-1,8,28,3.274
1710,det1-1,8,28,3.150
1711,det1-1,8,28,3.036
1712,det1-1,8,28,2.977
1713,det1-1,8,28,4.780
1714,det1-1,8,28,3.627
1715,det1-1,8,28,3.765
1716,det1-1,8,28,3.361
1717,det1-1,8,28,2.564
1718,det1-1,8,28,2.961
1719,det1-1,8,28,3.375
1720,det1-1,8,28,4.083
1721,det1-1,8,28,3.936
1722,det1-1,8,28,3.781
1723,det1-1,8,28,4.405
1724,det1-1,8,28,3.791
1725,det1-1,8,28,3.705
1726,det1-1,8,28,3.899
1727,det1-1,8,28,3.717
1728,det1-1,8,28,4.656
1729,det1-1,8,28,4.199
1730,det1-1,8,28,3.016
1731,det1-1,8,28,3.797
1732,det1-1,8,28,3.557
1733,det1-1,8,28,4.628
1734,det1-1,8,28,4.690
1735,det1-1,8,28,3.878
1736,det1-1,8,28,3.676
1737,det1-1,8,28,4.149
1738,det1-1,8,28,4.272
1739,det1-1,8,28,4.378
1740,det1-1,8,28,4.169
1741,det1-1,8,28,4.437
1742,det1-1,8,28,4.461
1743,elf4,8,28,7.712
1744,elf4,8,28,11.451
1745,elf4,8,28,8.541
1746,elf4,8,28,9.196
1747,elf4,8,28,9.149
1748,elf4,8,28,11.124
1749,elf4,8,28,8.376
1750,elf4,8,28,9.685
1751,elf4,8,28,9.522
1752,elf4,8,28,9.625
1753,elf4,8,28,8.884
1754,elf4,8,28,7.543
1755,elf4,8,28,8.555
1756,elf4,8,28,8.393
1757,elf4,8,28,7.453
1758,elf4,8,28,11.759
1759,elf4,8,28,11.252
1760,elf4,8,28,8.896
1761,elf4,8,28,9.845
1762,elf4,8,28,12.035
1763,elf4,8,28,9.410
1764,elf4,8,28,7.381
1765,elf4,8,28,6.951
1766,PIF4ox,8,28,11.791
1767,PIF4ox,8,28,9.484
1768,PIF4ox,8,28,8.306
1769,PIF4ox,8,28,9.530
1770,PIF4ox,8,28,8.140
1771,PIF4ox,8,28,9.749
1772,PIF4ox,8,28,8.608
1773,PIF4ox,8,28,10.471
1774,PIF4ox,8,28,12.449
1775,PIF4ox,8,28,9.730
1776,PIF4ox,0,22,12.310
1777,lux,0,22,13.819
1778,lux,0,22,12.658
1779,lux,0,22,10.142
1780,lux,0,22,10.912
1781,lux,0,22,11.979
1782,lux,0,22,12.820
1783,lux,0,22,10.460
1784,lux,0,22,16.266
1785,lux,0,22,12.713
1786,lux,0,22,12.084
1787,lux,0,22,12.755
1788,lux,0,22,12.047
1789,lux,0,22,13.924
1790,lux,0,22,12.829
1791,lux,0,22,13.088
1792,lux,0,22,11.950
1793,lux,0,22,14.050
1794,lux,0,22,14.408
1795,lux,0,22,12.163
1796,lux,0,22,10.614
1797,lux,0,22,9.314
1798,lux,0,22,10.570
1799,lux,0,22,14.537
1800,lux,0,22,13.877
1801,lux,0,22,13.839
1802,lux,0,22,11.988
1803,lux,0,22,10.030
1804,lux,0,22,9.270
1805,hy5,0,22,12.945
1806,hy5,0,22,14.807
1807,hy5,0,22,15.974
1808,hy5,0,22,15.656
1809,hy5,0,22,12.995
1810,hy5,0,22,13.263
1811,hy5,0,22,12.732
1812,hy5,0,22,15.255
1813,hy5,0,22,14.977
1814,hy5,0,22,12.684
1815,hy5,0,22,14.121
1816,hy5,0,22,16.185
1817,hy5,0,22,15.249
1818,hy5,0,22,12.546
1819,hy5,0,22,13.533
1820,hy5,0,22,10.744
1821,hy5,0,22,13.448
1822,hy5,0,22,10.320
1823,hy5,0,22,13.655
1824,hy5,0,22,13.415
1825,hy5,0,22,13.316
1826,hy5,0,22,12.772
1827,hy5,0,22,9.552
1828,hy5,0,22,11.390
1829,pif4,0,22,10.438
1830,pif4,0,22,9.354
1831,pif4,0,22,9.209
1832,pif4,0,22,10.948
1833,pif4,0,22,10.801
1834,pif4,0,22,9.096
1835,pif4,0,22,13.585
1836,pif4,0,22,9.438
1837,pif4,0,22,9.622
1838,pif4,0,22,8.642
1839,pif4,0,22,10.725
1840,pif4,0,22,7.834
1841,pif4,0,22,10.422
1842,pif4,0,22,9.069
1843,pif4,0,22,9.392
1844,pif4,0,22,12.396
1845,pif4,0,22,8.615
1846,pif4,0,22,8.409
1847,pif4,0,22,10.652
1848,pif4,0,22,11.367
1849,pif4,0,22,9.852
1850,pifq,0,22,8.992
1851,pifq,0,22,9.270
1852,pifq,0,22,9.420
1853,pifq,0,22,7.929
1854,pifq,0,22,7.507
1855,pifq,0,22,8.421
1856,det1-1,0,22,9.655
1857,det1-1,0,22,10.509
1858,det1-1,0,22,10.787
1859,det1-1,0,22,11.787
1860,det1-1,0,22,11.323
1861,det1-1,0,22,9.657
1862,det1-1,0,22,12.363
1863,det1-1,0,22,10.669
1864,det1-1,0,22,11.201
1865,det1-1,0,22,11.081
1866,det1-1,0,22,8.205
1867,det1-1,0,22,11.514
1868,det1-1,0,22,9.475
1869,det1-1,0,22,10.396
1870,det1-1,0,22,10.069
1871,det1-1,0,22,12.149
1872,det1-1,0,22,9.879
1873,det1-1,0,22,11.451
1874,det1-1,0,22,10.719
1875,det1-1,0,22,10.741
1876,det1-1,0,22,11.986
1877,det1-1,0,22,11.664
1878,det1-1,0,22,11.351
1879,det1-1,0,22,12.488
1880,det1-1,0,22,10.321
1881,det1-1,0,22,11.774
1882,det1-1,0,22,11.713
1883,det1-1,0,22,11.259
1884,det1-1,0,22,9.166
1885,det1-1,0,22,10.998
1886,det1-1,0,22,9.078
1887,det1-1,0,22,11.935
1888,det1-1,0,22,10.768
1889,det1-1,0,22,10.250
1890,det1-1,0,22,11.253
1891,det1-1,0,22,10.198
1892,elf4,0,22,8.887
1893,elf4,0,22,13.123
1894,elf4,0,22,9.559
1895,elf4,0,22,8.450
1896,elf4,0,22,8.539
1897,elf4,0,22,9.711
1898,elf4,0,22,9.012
1899,elf4,0,22,9.515
1900,elf4,0,22,7.670
1901,elf4,0,22,8.872
1902,elf4,0,22,8.064
1903,elf4,0,22,10.512
1904,elf4,0,22,9.004
1905,elf4,0,22,9.312
1906,elf4,0,22,7.059
1907,elf4,0,22,7.955
1908,elf4,0,22,8.376
1909,elf4,0,22,8.670
1910,elf4,0,22,8.877
1911,elf4,0,22,9.158
1912,elf4,0,22,8.767
1913,elf4,0,22,8.690
1914,elf4,0,22,7.595
1915,elf4,0,22,8.688
1916,elf4,0,22,10.744
1917,elf4,0,22,11.469
1918,elf4,0,22,7.439
1919,elf4,0,22,10.784
1920,elf4,0,22,7.080
1921,elf4,0,22,8.350
1922,PIF4ox,0,28,13.660
1923,PIF4ox,0,28,11.567
1924,PIF4ox,0,28,10.020
1925,PIF4ox,0,28,14.073
1926,PIF4ox,0,28,13.737
1927,lux,0,28,12.464
1928,lux,0,28,14.784
1929,lux,0,28,17.926
1930,lux,0,28,12.346
1931,lux,0,28,15.408
1932,lux,0,28,14.733
1933,lux,0,28,12.162
1934,lux,0,28,10.575
1935,lux,0,28,11.589
1936,lux,0,28,12.580
1937,lux,0,28,15.182
1938,lux,0,28,15.918
1939,lux,0,28,16.645
1940,lux,0,28,12.926
1941,lux,0,28,15.624
1942,lux,0,28,15.807
1943,lux,0,28,16.402
1944,lux,0,28,16.191
1945,lux,0,28,11.666
1946,lux,0,28,15.810
1947,lux,0,28,16.039
1948,lux,0,28,13.805
1949,lux,0,28,15.138
1950,lux,0,28,17.830
1951,lux,0,28,14.756
1952,lux,0,28,13.958
1953,lux,0,28,13.389
1954,lux,0,28,15.665
1955,lux,0,28,17.554
1956,lux,0,28,11.638
1957,lux,0,28,13.580
1958,hy5,0,28,14.513
1959,hy5,0,28,16.897
1960,hy5,0,28,17.131
1961,hy5,0,28,15.961
1962,hy5,0,28,16.893
1963,hy5,0,28,16.068
1964,hy5,0,28,16.229
1965,hy5,0,28,13.779
1966,hy5,0,28,13.355
1967,hy5,0,28,15.945
1968,hy5,0,28,14.693
1969,hy5,0,28,14.166
1970,hy5,0,28,14.032
1971,hy5,0,28,15.756
1972,hy5,0,28,16.962
1973,pif4,0,28,14.133
1974,pif4,0,28,13.108
1975,pif4,0,28,12.790
1976,pif4,0,28,10.922
1977,pif4,0,28,13.728
1978,pif4,0,28,13.246
1979,pif4,0,28,14.168
1980,pif4,0,28,13.195
1981,pif4,0,28,10.666
1982,pif4,0,28,13.198
1983,pif4,0,28,11.757
1984,pif4,0,28,9.709
1985,pif4,0,28,12.330
1986,pif4,0,28,10.010
1987,pif4,0,28,14.574
1988,pif4,0,28,14.231
1989,pif4,0,28,9.249
1990,pif4,0,28,11.862
1991,pif4,0,28,9.532
1992,pif4,0,28,10.548
1993,pif4,0,28,9.932
1994,pif4,0,28,10.673
1995,pif4,0,28,10.406
1996,pif4,0,28,10.812
1997,pif4,0,28,10.027
1998,pif4,0,28,10.843
1999,pif4,0,28,14.286
2000,pifq,0,28,10.229
2001,pifq,0,28,9.813
2002,pifq,0,28,6.503
2003,pifq,0,28,8.478
2004,pifq,0,28,8.916
2005,pifq,0,28,10.898
2006,pifq,0,28,9.064
2007,det1-1,0,28,4.994
2008,det1-1,0,28,6.923
2009,det1-1,0,28,7.232
2010,det1-1,0,28,5.565
2011,det1-1,0,28,7.662
2012,det1-1,0,28,6.879
2013,det1-1,0,28,7.746
2014,det1-1,0,28,5.548
2015,det1-1,0,28,5.529
2016,det1-1,0,28,5.204
2017,det1-1,0,28,4.574
2018,det1-1,0,28,7.857
2019,det1-1,0,28,5.943
2020,det1-1,0,28,7.956
2021,det1-1,0,28,6.406
2022,det1-1,0,28,5.919
2023,det1-1,0,28,3.600
2024,det1-1,0,28,5.321
2025,det1-1,0,28,7.159
2026,det1-1,0,28,6.801
2027,det1-1,0,28,7.171
2028,det1-1,0,28,7.183
2029,det1-1,0,28,7.274
2030,det1-1,0,28,6.368
2031,det1-1,0,28,6.353
2032,det1-1,0,28,6.105
2033,det1-1,0,28,7.027
2034,det1-1,0,28,8.030
2035,det1-1,0,28,5.810
2036,det1-1,0,28,8.765
2037,det1-1,0,28,7.263
2038,det1-1,0,28,8.173
2039,det1-1,0,28,6.023
2040,det1-1,0,28,8.513
2041,det1-1,0,28,6.475
2042,elf4,0,28,10.974
2043,elf4,0,28,10.347
2044,elf4,0,28,13.404
2045,elf4,0,28,10.699
2046,elf4,0,28,14.375
2047,elf4,0,28,11.499
2048,elf4,0,28,9.551
2049,elf4,0,28,12.511
2050,elf4,0,28,13.077
2051,elf4,0,28,14.096
2052,elf4,0,28,12.134
2053,elf4,0,28,12.142
2054,elf4,0,28,11.825
2055,elf4,0,28,13.004
2056,elf4,0,28,13.171
2057,elf4,0,28,13.846
2058,elf4,0,28,13.881
2059,elf4,0,28,12.513
2060,elf4,0,28,12.630
2061,elf4,0,28,16.814
2062,elf4,0,28,11.985
2063,elf4,0,28,12.638
2064,elf4,0,28,12.892
2065,PIF4ox,12,22,4.641
2066,PIF4ox,12,22,3.319
2067,PIF4ox,12,22,4.419
2068,PIF4ox,12,22,3.802
2069,PIF4ox,12,22,5.324
2070,PIF4ox,12,22,4.655
2071,PIF4ox,12,22,4.453
2072,PIF4ox,12,22,5.799
2073,PIF4ox,12,22,5.021
2074,PIF4ox,12,22,7.249
2075,PIF4ox,12,22,5.417
2076,PIF4ox,12,22,5.617
2077,lux,12,22,6.713
2078,lux,12,22,5.441
2079,lux,12,22,6.600
2080,lux,12,22,6.205
2081,lux,12,22,6.374
2082,lux,12,22,5.659
2083,lux,12,22,5.426
2084,lux,12,22,6.049
2085,lux,12,22,5.123
2086,lux,12,22,5.548
2087,lux,12,22,5.909
2088,lux,12,22,6.454
2089,lux,12,22,6.015
2090,lux,12,22,5.744
2091,lux,12,22,5.301
2092,lux,12,22,5.793
2093,lux,12,22,6.290
2094,lux,12,22,6.168
2095,lux,12,22,6.461
2096,lux,12,22,6.512
2097,lux,12,22,5.670
2098,lux,12,22,6.035
2099,lux,12,22,5.365
2100,lux,12,22,6.990
2101,lux,12,22,5.944
2102,hy5,12,22,7.066
2103,hy5,12,22,7.219
2104,hy5,12,22,6.083
2105,hy5,12,22,7.346
2106,hy5,12,22,6.791
2107,hy5,12,22,5.774
2108,hy5,12,22,5.948
2109,hy5,12,22,6.657
2110,hy5,12,22,6.516
2111,hy5,12,22,6.478
2112,hy5,12,22,5.802
2113,hy5,12,22,6.880
2114,hy5,12,22,6.237
2115,hy5,12,22,5.571
2116,pif4,12,22,2.048
2117,pif4,12,22,2.092
2118,pif4,12,22,2.007
2119,pif4,12,22,2.108
2120,pif4,12,22,1.683
2121,pif4,12,22,1.529
2122,pif4,12,22,1.822
2123,pif4,12,22,2.088
2124,pif4,12,22,1.606
2125,pif4,12,22,1.986
2126,pif4,12,22,2.207
2127,pif4,12,22,1.868
2128,pif4,12,22,1.804
2129,pif4,12,22,2.022
2130,pif4,12,22,2.084
2131,pif4,12,22,1.879
2132,pif4,12,22,2.092
2133,pif4,12,22,1.823
2134,pif4,12,22,1.877
2135,pif4,12,22,2.195
2136,pif4,12,22,1.868
2137,pif4,12,22,1.541
2138,pif4,12,22,1.957
2139,pif4,12,22,1.867
2140,pif4,12,22,2.168
2141,pif4,12,22,2.075
2142,pif4,12,22,1.882
2143,pif4,12,22,1.740
2144,pif4,12,22,1.765
2145,pifq,12,22,1.655
2146,pifq,12,22,1.419
2147,pifq,12,22,1.590
2148,pifq,12,22,1.467
2149,pifq,12,22,1.335
2150,det1-1,12,22,2.312
2151,det1-1,12,22,2.798
2152,det1-1,12,22,2.792
2153,det1-1,12,22,2.773
2154,det1-1,12,22,3.068
2155,det1-1,12,22,2.423
2156,det1-1,12,22,2.852
2157,det1-1,12,22,2.116
2158,det1-1,12,22,2.753
2159,det1-1,12,22,2.518
2160,det1-1,12,22,2.515
2161,det1-1,12,22,2.587
2162,det1-1,12,22,2.626
2163,det1-1,12,22,2.255
2164,det1-1,12,22,2.820
2165,det1-1,12,22,2.822
2166,det1-1,12,22,3.089
2167,det1-1,12,22,3.035
2168,det1-1,12,22,2.423
2169,det1-1,12,22,2.662
2170,det1-1,12,22,3.063
2171,det1-1,12,22,3.008
2172,elf4,12,22,2.426
2173,elf4,12,22,2.553
2174,elf4,12,22,2.985
2175,elf4,12,22,2.764
2176,elf4,12,22,2.787
2177,elf4,12,22,2.775
2178,elf4,12,22,2.359
2179,elf4,12,22,3.415
2180,elf4,12,22,3.091
2181,elf4,12,22,3.240
2182,elf4,12,22,2.396
2183,elf4,12,22,2.772
2184,elf4,12,22,3.890
2185,elf4,12,22,3.233
2186,elf4,12,22,2.983
2187,elf4,12,22,3.234
2188,elf4,12,22,2.984
2189,elf4,12,22,2.561
2190,elf4,12,22,3.395
2191,elf4,12,22,2.786
2192,elf4,12,22,2.493
2193,elf4,12,22,2.287
2194,PIF4ox,12,28,12.933
2195,PIF4ox,12,28,14.001
2196,PIF4ox,12,28,11.144
2197,PIF4ox,12,28,11.734
2198,PIF4ox,12,28,10.553
2199,PIF4ox,12,28,8.789
2200,PIF4ox,12,28,11.435
2201,PIF4ox,12,28,10.054
2202,lux,12,28,7.719
2203,lux,12,28,10.391
2204,lux,12,28,9.627
2205,lux,12,28,10.106
2206,lux,12,28,8.973
2207,lux,12,28,8.900
2208,lux,12,28,8.496
2209,lux,12,28,9.790
2210,lux,12,28,8.818
2211,lux,12,28,8.859
2212,lux,12,28,8.059
2213,lux,12,28,8.812
2214,lux,12,28,8.969
2215,lux,12,28,11.006
2216,lux,12,28,11.037
2217,lux,12,28,8.888
2218,lux,12,28,7.198
2219,lux,12,28,8.456
2220,lux,12,28,10.065
2221,lux,12,28,9.723
2222,lux,12,28,9.366
2223,lux,12,28,8.240
2224,lux,12,28,8.552
2225,lux,12,28,8.386
2226,hy5,12,28,11.231
2227,hy5,12,28,11.183
2228,hy5,12,28,11.926
2229,hy5,12,28,10.915
2230,hy5,12,28,9.739
2231,hy5,12,28,10.865
2232,hy5,12,28,12.130
2233,hy5,12,28,10.217
2234,hy5,12,28,11.237
2235,hy5,12,28,9.957
2236,hy5,12,28,11.305
2237,pif4,12,28,3.839
2238,pif4,12,28,3.598
2239,pif4,12,28,3.922
2240,pif4,12,28,4.279
2241,pif4,12,28,3.572
2242,pif4,12,28,3.822
2243,pif4,12,28,3.171
2244,pif4,12,28,3.975
2245,pif4,12,28,4.893
2246,pif4,12,28,4.003
2247,pif4,12,28,4.956
2248,pif4,12,28,3.916
2249,pif4,12,28,3.618
2250,pif4,12,28,3.669
2251,pif4,12,28,4.875
2252,pif4,12,28,4.702
2253,pif4,12,28,4.820
2254,pif4,12,28,4.276
2255,pif4,12,28,3.767
2256,pif4,12,28,3.629
2257,pif4,12,28,3.782
2258,pif4,12,28,3.619
2259,pif4,12,28,3.403
2260,pif4,12,28,3.404
2261,pif4,12,28,3.152
2262,pif4,12,28,3.414
2263,pifq,12,28,1.744
2264,pifq,12,28,2.168
2265,pifq,12,28,2.708
2266,pifq,12,28,1.598
2267,pifq,12,28,1.772
2268,pifq,12,28,1.900
2269,pifq,12,28,3.110
2270,pifq,12,28,1.820
2271,det1-1,12,28,2.610
2272,det1-1,12,28,2.774
2273,det1-1,12,28,2.807
2274,det1-1,12,28,2.770
2275,det1-1,12,28,2.677
2276,det1-1,12,28,3.547
2277,det1-1,12,28,3.146
2278,det1-1,12,28,2.695
2279,det1-1,12,28,3.514
2280,det1-1,12,28,3.493
2281,det1-1,12,28,2.600
2282,det1-1,12,28,2.958
2283,det1-1,12,28,2.565
2284,det1-1,12,28,2.890
2285,det1-1,12,28,2.875
2286,det1-1,12,28,3.504
2287,det1-1,12,28,2.854
2288,det1-1,12,28,3.139
2289,det1-1,12,28,2.594
2290,det1-1,12,28,2.304
2291,det1-1,12,28,2.967
2292,det1-1,12,28,3.192
2293,elf4,12,28,6.322
2294,elf4,12,28,6.797
2295,elf4,12,28,7.436
2296,elf4,12,28,8.086
2297,elf4,12,28,6.449
2298,elf4,12,28,7.496
2299,elf4,12,28,8.290
2300,elf4,12,28,8.185
2301,elf4,12,28,8.078
2302,elf4,12,28,7.610
2303,elf4,12,28,7.568
2304,elf4,12,28,4.799
2305,elf4,12,28,6.130
2306,elf4,12,28,6.794
2307,elf4,12,28,7.551
2308,PIF4ox,24,22,4.579
2309,PIF4ox,24,22,4.071
2310,PIF4ox,24,22,4.134
2311,PIF4ox,24,22,4.026
2312,lux,24,22,1.202
2313,lux,24,22,1.530
2314,lux,24,22,1.700
2315,lux,24,22,1.989
2316,lux,24,22,1.995
2317,lux,24,22,2.212
2318,lux,24,22,1.868
2319,lux,24,22,2.054
2320,lux,24,22,1.567
2321,lux,24,22,2.331
2322,lux,24,22,2.206
2323,lux,24,22,1.977
2324,lux,24,22,1.727
2325,lux,24,22,1.708
2326,lux,24,22,1.863
2327,lux,24,22,1.841
2328,lux,24,22,2.068
2329,lux,24,22,1.892
2330,lux,24,22,1.647
2331,lux,24,22,1.886
2332,lux,24,22,1.942
2333,lux,24,22,1.700
2334,lux,24,22,1.716
2335,lux,24,22,2.043
2336,lux,24,22,1.782
2337,lux,24,22,1.787
2338,lux,24,22,1.655
2339,lux,24,22,1.754
2340,lux,24,22,1.670
2341,lux,24,22,1.480
2342,lux,24,22,1.700
2343,lux,24,22,1.433
2344,hy5,24,22,3.126
2345,hy5,24,22,2.791
2346,hy5,24,22,2.309
2347,hy5,24,22,1.887
2348,hy5,24,22,1.913
2349,hy5,24,22,3.277
2350,hy5,24,22,2.895
2351,hy5,24,22,2.649
2352,hy5,24,22,2.434
2353,hy5,24,22,2.774
2354,hy5,24,22,2.442
2355,hy5,24,22,2.327
2356,hy5,24,22,4.053
2357,hy5,24,22,3.013
2358,pif4,24,22,1.294
2359,pif4,24,22,1.265
2360,pif4,24,22,1.240
2361,pif4,24,22,1.216
2362,pif4,24,22,1.229
2363,pif4,24,22,1.400
2364,pif4,24,22,0.754
2365,pif4,24,22,1.241
2366,pif4,24,22,1.294
2367,pif4,24,22,1.310
2368,pif4,24,22,1.200
2369,pif4,24,22,1.400
2370,pif4,24,22,1.145
2371,pif4,24,22,1.239
2372,pif4,24,22,1.468
2373,pif4,24,22,1.344
2374,pif4,24,22,1.439
2375,pif4,24,22,1.767
2376,pifq,24,22,1.705
2377,pifq,24,22,1.474
2378,det1-1,24,22,1.530
2379,det1-1,24,22,1.139
2380,det1-1,24,22,1.149
2381,det1-1,24,22,1.567
2382,det1-1,24,22,1.635
2383,det1-1,24,22,1.551
2384,det1-1,24,22,1.167
2385,det1-1,24,22,1.014
2386,det1-1,24,22,1.354
2387,det1-1,24,22,1.766
2388,det1-1,24,22,1.378
2389,det1-1,24,22,1.369
2390,det1-1,24,22,1.214
2391,det1-1,24,22,1.304
2392,det1-1,24,22,1.488
2393,det1-1,24,22,1.447
2394,det1-1,24,22,1.721
2395,det1-1,24,22,1.802
2396,det1-1,24,22,1.468
2397,det1-1,24,22,1.482
2398,elf4,24,22,1.562
2399,elf4,24,22,1.759
2400,elf4,24,22,1.863
2401,elf4,24,22,1.849
2402,elf4,24,22,1.669
2403,elf4,24,22,1.746
2404,elf4,24,22,1.658
2405,elf4,24,22,1.721
2406,elf4,24,22,1.679
2407,elf4,24,22,1.323
2408,elf4,24,22,1.647
2409,elf4,24,22,1.522
2410,elf4,24,22,1.419
2411,elf4,24,22,1.544
2412,elf4,24,22,2.040
2413,PIF4ox,24,28,6.512
2414,PIF4ox,24,28,8.764
2415,PIF4ox,24,28,6.949
2416,PIF4ox,24,28,7.475
2417,PIF4ox,24,28,8.133
2418,PIF4ox,24,28,7.684
2419,PIF4ox,24,28,8.515
2420,PIF4ox,24,28,8.053
2421,PIF4ox,24,28,8.224
2422,PIF4ox,24,28,8.046
2423,PIF4ox,24,28,6.773
2424,PIF4ox,24,28,7.221
2425,PIF4ox,24,28,7.341
2426,PIF4ox,24,28,8.121
2427,PIF4ox,24,28,7.985
2428,lux,24,28,4.399
2429,lux,24,28,3.973
2430,lux,24,28,3.264
2431,lux,24,28,3.225
2432,lux,24,28,3.656
2433,lux,24,28,3.518
2434,lux,24,28,4.748
2435,lux,24,28,4.216
2436,lux,24,28,3.936
2437,lux,24,28,4.143
2438,lux,24,28,3.350
2439,lux,24,28,3.750
2440,lux,24,28,3.585
2441,lux,24,28,2.994
2442,lux,24,28,2.562
2443,lux,24,28,4.017
2444,lux,24,28,2.840
2445,lux,24,28,3.704
2446,lux,24,28,2.843
2447,lux,24,28,3.725
2448,lux,24,28,3.669
2449,lux,24,28,3.301
2450,lux,24,28,3.259
2451,lux,24,28,4.065
2452,lux,24,28,4.272
2453,lux,24,28,4.079
2454,lux,24,28,3.234
2455,lux,24,28,3.400
2456,lux,24,28,3.785
2457,lux,24,28,4.204
2458,lux,24,28,3.815
2459,lux,24,28,3.446
2460,lux,24,28,4.300
2461,hy5,24,28,7.448
2462,hy5,24,28,7.099
2463,hy5,24,28,7.566
2464,hy5,24,28,5.341
2465,hy5,24,28,7.950
2466,hy5,24,28,5.810
2467,hy5,24,28,6.797
2468,hy5,24,28,7.060
2469,hy5,24,28,7.853
2470,hy5,24,28,8.171
2471,hy5,24,28,8.776
2472,hy5,24,28,9.876
2473,hy5,24,28,10.115
2474,hy5,24,28,7.559
2475,pif4,24,28,1.576
2476,pif4,24,28,1.407
2477,pif4,24,28,1.675
2478,pif4,24,28,1.652
2479,pif4,24,28,1.572
2480,pif4,24,28,1.717
